981	128
982	128
983	127
984	127
985	128
986	128
987	128
988	127
989	127
990	127
991	128
992	128
993	128
994	127
995	127
996	128
997	128
998	128
999	127
1000	127
1001	128
1002	128
1003	128
1004	127
1005	127
1006	127
1007	128
1008	128
1009	127
1010	127
1011	127
1012	128
1013	128
1014	127
1015	127
1016	127
1017	128
1018	128
1019	128
1020	127
1021	127
1022	127
1023	128
1024	128
1025	127
1026	127
1027	127
1028	128
1029	128
1030	127
1031	127
1032	127
1033	128
1034	128
1035	127
1036	127
1037	127
1038	127
1039	127
1040	127
1041	127
1042	127
1043	127
1044	127
1045	127
1046	128
1047	127
1048	127
1049	127
1050	128
1051	127
1052	127
1053	127
1054	127
1055	127
1056	127
1057	127
1058	126
1059	126
1060	127
1061	127
1062	127
1063	126
1064	126
1065	127
1066	127
1067	127
1068	126
1069	126
1070	126
1071	127
1072	127
1073	126
1074	126
1075	126
1076	126
1077	127
1078	127
1079	126
1080	125
1081	126
1082	127
1083	127
1084	126
1085	126
1086	126
1087	126
1088	127
1089	126
1090	125
1091	126
1092	126
1093	127
1094	126
1095	126
1096	126
1097	126
1098	127
1099	127
1100	126
1101	125
1102	126
1103	127
1104	127
1105	126
1106	125
1107	126
1108	127
1109	127
1110	126
1111	125
1112	126
1113	127
1114	127
1115	127
1116	126
1117	126
1118	126
1119	127
1120	127
1121	126
1122	126
1123	126
1124	127
1125	127
1126	127
1127	126
1128	126
1129	127
1130	127
1131	127
1132	127
1133	126
1134	127
1135	127
1136	127
1137	127
1138	126
1139	126
1140	127
1141	128
1142	127
1143	126
1144	127
1145	127
1146	127
1147	127
1148	127
1149	127
1150	127
1151	127
1152	128
1153	127
1154	127
1155	127
1156	127
1157	128
1158	127
1159	126
1160	127
1161	127
1162	128
1163	127
1164	126
1165	126
1166	127
1167	128
1168	127
1169	126
1170	127
1171	127
1172	127
1173	127
1174	127
1175	127
1176	126
1177	127
1178	128
1179	127
1180	126
1181	127
1182	127
1183	127
1184	128
1185	127
1186	126
1187	127
1188	128
1189	128
1190	127
1191	126
1192	127
1193	128
1194	127
1195	127
1196	127
1197	127
1198	127
1199	127
1200	128
1201	127
1202	127
1203	127
1204	127
1205	128
1206	127
1207	127
1208	127
1209	127
1210	128
1211	128
1212	127
1213	127
1214	127
1215	128
1216	128
1217	127
1218	127
1219	127
1220	127
1221	128
1222	127
1223	127
1224	127
1225	127
1226	128
1227	128
1228	127
1229	127
1230	127
1231	128
1232	128
1233	127
1234	127
1235	127
1236	128
1237	128
1238	128
1239	128
1240	127
1241	127
1242	128
1243	128
1244	127
1245	127
1246	127
1247	128
1248	128
1249	127
1250	127
1251	127
1252	128
1253	128
1254	128
1255	127
1256	127
1257	128
1258	128
1259	128
1260	127
1261	127
1262	128
1263	128
1264	128
1265	127
1266	127
1267	127
1268	128
1269	129
1270	128
1271	128
1272	127
1273	128
1274	128
1275	128
1276	128
1277	127
1278	127
1279	128
1280	128
1281	127
1282	127
1283	127
1284	128
1285	128
1286	127
1287	127
1288	127
1289	127
1290	128
1291	128
1292	127
1293	127
1294	127
1295	127
1296	127
1297	127
1298	127
1299	127
1300	127
1301	128
1302	127
1303	126
1304	126
1305	127
1306	127
1307	127
1308	126
1309	126
1310	127
1311	127
1312	127
1313	126
1314	127
1315	127
1316	127
1317	127
1318	127
1319	127
1320	127
1321	127
1322	126
1323	126
1324	127
1325	127
1326	126
1327	126
1328	127
1329	127
1330	126
1331	126
1332	127
1333	127
1334	126
1335	125
1336	126
1337	127
1338	126
1339	125
1340	126
1341	126
1342	126
1343	125
1344	126
1345	126
1346	126
1347	126
1348	126
1349	126
1350	126
1351	126
1352	126
1353	126
1354	126
1355	126
1356	127
1357	125
1358	126
1359	126
1360	126
1361	126
1362	126
1363	126
1364	127
1365	126
1366	126
1367	126
1368	127
1369	126
1370	126
1371	126
1372	127
1373	127
1374	126
1375	126
1376	126
1377	127
1378	127
1379	126
1380	126
1381	127
1382	127
1383	126
1384	125
1385	127
1386	127
1387	126
1388	126
1389	127
1390	127
1391	127
1392	126
1393	127
1394	128
1395	127
1396	126
1397	126
1398	127
1399	128
1400	128
1401	127
1402	126
1403	127
1404	128
1405	127
1406	126
1407	127
1408	128
1409	128
1410	126
1411	126
1412	128
1413	128
1414	127
1415	127
1416	128
1417	128
1418	127
1419	127
1420	127
1421	128
1422	128
1423	127
1424	127
1425	128
1426	128
1427	128
1428	127
1429	127
1430	128
1431	128
1432	127
1433	126
1434	128
1435	129
1436	128
1437	126
1438	127
1439	129
1440	128
1441	126
1442	127
1443	128
1444	129
1445	127
1446	126
1447	128
1448	128
1449	127
1450	126
1451	128
1452	129
1453	128
1454	127
1455	127
1456	128
1457	128
1458	127
1459	127
1460	127
1461	128
1462	128
1463	127
1464	126
1465	127
1466	129
1467	128
1468	126
1469	127
1470	128
1471	128
1472	127
1473	127
1474	128
1475	128
1476	127
1477	127
1478	127
1479	128
1480	127
1481	127
1482	127
1483	128
1484	128
1485	127
1486	126
1487	128
1488	128
1489	127
1490	126
1491	127
1492	129
1493	128
1494	126
1495	127
1496	128
1497	128
1498	127
1499	127
1500	128
1501	128
1502	127
1503	127
1504	128
1505	128
1506	127
1507	127
1508	127
1509	128
1510	128
1511	127
1512	126
1513	127
1514	128
1515	128
1516	126
1517	126
1518	128
1519	128
1520	127
1521	126
1522	127
1523	128
1524	127
1525	126
1526	127
1527	128
1528	127
1529	126
1530	127
1531	127
1532	128
1533	127
1534	126
1535	127
1536	128
1537	127
1538	126
1539	126
1540	127
1541	127
1542	126
1543	125
1544	126
1545	127
1546	126
1547	125
1548	126
1549	127
1550	126
1551	126
1552	126
1553	127
1554	127
1555	126
1556	125
1557	126
1558	127
1559	126
1560	126
1561	126
1562	127
1563	127
1564	126
1565	126
1566	126
1567	127
1568	126
1569	126
1570	126
1571	126
1572	127
1573	126
1574	126
1575	126
1576	127
1577	126
1578	125
1579	126
1580	127
1581	126
1582	125
1583	126
1584	127
1585	127
1586	126
1587	126
1588	127
1589	127
1590	127
1591	126
1592	126
1593	127
1594	128
1595	127
1596	126
1597	127
1598	128
1599	127
1600	126
1601	127
1602	128
1603	127
1604	127
1605	127
1606	128
1607	128
1608	127
1609	127
1610	127
1611	128
1612	127
1613	126
1614	127
1615	128
1616	128
1617	127
1618	126
1619	127
1620	128
1621	127
1622	126
1623	127
1624	128
1625	128
1626	126
1627	126
1628	128
1629	128
1630	126
1631	126
1632	127
1633	128
1634	127
1635	126
1636	127
1637	128
1638	127
1639	126
1640	126
1641	127
1642	128
1643	127
1644	126
1645	126
1646	127
1647	127
1648	126
1649	126
1650	127
1651	128
1652	127
1653	126
1654	126
1655	127
1656	127
1657	126
1658	126
1659	127
1660	127
1661	126
1662	125
1663	127
1664	128
1665	127
1666	126
1667	126
1668	127
1669	127
1670	126
1671	125
1672	127
1673	127
1674	126
1675	126
1676	126
1677	127
1678	127
1679	125
1680	125
1681	127
1682	127
1683	126
1684	125
1685	126
1686	127
1687	127
1688	125
1689	125
1690	126
1691	127
1692	126
1693	124
1694	125
1695	127
1696	127
1697	125
1698	125
1699	126
1700	127
1701	125
1702	124
1703	126
1704	126
1705	126
1706	125
1707	125
1708	127
1709	126
1710	125
1711	125
1712	126
1713	127
1714	126
1715	124
1716	125
1717	127
1718	127
1719	125
1720	124
1721	126
1722	127
1723	125
1724	124
1725	125
1726	127
1727	126
1728	124
1729	125
1730	127
1731	126
1732	124
1733	124
1734	126
1735	127
1736	125
1737	124
1738	125
1739	127
1740	126
1741	124
1742	124
1743	126
1744	127
1745	125
1746	124
1747	125
1748	127
1749	126
1750	124
1751	124
1752	126
1753	127
1754	125
1755	124
1756	125
1757	127
1758	126
1759	124
1760	125
1761	126
1762	127
1763	125
1764	124
1765	126
1766	127
1767	126
1768	124
1769	125
1770	126
1771	126
1772	125
1773	124
1774	125
1775	127
1776	126
1777	124
1778	125
1779	127
1780	126
1781	125
1782	125
1783	126
1784	127
1785	126
1786	125
1787	125
1788	127
1789	126
1790	125
1791	125
1792	126
1793	127
1794	125
1795	125
1796	126
1797	127
1798	126
1799	125
1800	125
1801	127
1802	127
1803	125
1804	125
1805	126
1806	127
1807	126
1808	125
1809	125
1810	127
1811	127
1812	125
1813	125
1814	126
1815	127
1816	126
1817	125
1818	125
1819	127
1820	127
1821	125
1822	125
1823	127
1824	127
1825	126
1826	125
1827	126
1828	128
1829	127
1830	126
1831	125
1832	127
1833	128
1834	127
1835	126
1836	126
1837	127
1838	127
1839	126
1840	125
1841	126
1842	128
1843	127
1844	125
1845	125
1846	127
1847	127
1848	125
1849	125
1850	126
1851	127
1852	126
1853	125
1854	125
1855	127
1856	127
1857	125
1858	125
1859	127
1860	127
1861	126
1862	125
1863	126
1864	127
1865	127
1866	125
1867	125
1868	127
1869	127
1870	126
1871	126
1872	126
1873	127
1874	127
1875	126
1876	126
1877	127
1878	128
1879	127
1880	126
1881	126
1882	127
1883	127
1884	126
1885	126
1886	127
1887	127
1888	127
1889	126
1890	126
1891	127
1892	127
1893	126
1894	126
1895	127
1896	127
1897	127
1898	126
1899	127
1900	128
1901	128
1902	127
1903	126
1904	127
1905	128
1906	127
1907	126
1908	127
1909	128
1910	128
1911	127
1912	126
1913	127
1914	128
1915	127
1916	126
1917	127
1918	127
1919	127
1920	126
1921	126
1922	127
1923	127
1924	127
1925	126
1926	126
1927	127
1928	127
1929	127
1930	126
1931	126
1932	127
1933	127
1934	126
1935	126
1936	127
1937	127
1938	126
1939	126
1940	127
1941	127
1942	126
1943	126
1944	126
1945	127
1946	127
1947	126
1948	126
1949	127
1950	127
1951	126
1952	125
1953	126
1954	127
1955	127
1956	126
1957	126
1958	126
1959	127
1960	127
1961	126
1962	126
1963	127
1964	127
1965	126
1966	126
1967	126
1968	127
1969	127
1970	126
1971	126
1972	128
1973	128
1974	126
1975	126
1976	127
1977	128
1978	127
1979	126
1980	126
1981	128
1982	127
1983	126
1984	126
1985	127
1986	128
1987	127
1988	126
1989	126
1990	127
1991	127
1992	126
1993	126
1994	127
1995	127
1996	126
1997	126
1998	126
1999	127
2000	127
2001	126
2002	126
2003	127
2004	127
2005	126
2006	126
2007	127
2008	127
2009	127
2010	126
2011	126
2012	127
2013	127
2014	126
2015	125
2016	126
2017	127
2018	127
2019	125
2020	126
2021	127
2022	127
2023	125
2024	126
2025	127
2026	127
2027	126
2028	125
2029	126
2030	127
2031	126
2032	125
2033	125
2034	127
2035	127
2036	126
2037	125
2038	126
2039	127
2040	126
2041	126
2042	125
2043	126
2044	127
2045	126
2046	125
2047	126
2048	127
2049	126
2050	125
2051	126
2052	127
2053	126
2054	125
2055	125
2056	127
2057	127
2058	126
2059	125
2060	126
2061	127
2062	127
2063	126
2064	125
2065	126
2066	127
2067	126
2068	125
2069	126
2070	126
2071	126
2072	126
2073	126
2074	126
2075	127
2076	126
2077	125
2078	127
2079	127
2080	126
2081	125
2082	126
2083	127
2084	127
2085	126
2086	126
2087	126
2088	126
2089	127
2090	126
2091	125
2092	125
2093	128
2094	127
2095	125
2096	126
2097	127
2098	127
2099	126
2100	126
2101	127
2102	127
2103	126
2104	125
2105	127
2106	127
2107	126
2108	125
2109	126
2110	127
2111	127
2112	125
2113	125
2114	126
2115	127
2116	127
2117	125
2118	125
2119	127
2120	127
2121	126
2122	125
2123	126
2124	127
2125	126
2126	125
2127	126
2128	127
2129	127
2130	125
2131	126
2132	128
2133	126
2134	126
2135	126
2136	126
2137	127
2138	126
2139	125
2140	125
2141	126
2142	127
2143	127
2144	125
2145	126
2146	127
2147	127
2148	126
2149	123
2150	127
2151	127
2152	126
2153	127
2154	124
2155	128
2156	126
2157	126
2158	126
2159	126
2160	127
2161	126
2162	126
2163	125
2164	128
2165	126
2166	126
2167	126
2168	126
2169	128
2170	127
2171	121
2172	128
2173	130
2174	127
2175	128
2176	121
2177	127
2178	129
2179	125
2180	125
2181	127
2182	128
2183	127
2184	124
2185	126
2186	129
2187	124
2188	126
2189	126
2190	125
2191	127
2192	126
2193	126
2194	128
2195	127
2196	126
2197	128
2198	125
2199	126
2200	126
2201	129
2202	127
2203	124
2204	126
2205	127
2206	126
2207	126
2208	126
2209	127
2210	127
2211	126
2212	128
2213	127
2214	125
2215	128
2216	128
2217	126
2218	127
2219	128
2220	127
2221	124
2222	126
2223	129
2224	126
2225	125
2226	127
2227	126
2228	127
2229	128
2230	124
2231	125
2232	130
2233	127
2234	125
2235	126
2236	128
2237	127
2238	126
2239	125
2240	127
2241	127
2242	124
2243	126
2244	127
2245	127
2246	124
2247	127
2248	127
2249	126
2250	128
2251	128
2252	126
2253	126
2254	127
2255	127
2256	126
2257	126
2258	127
2259	127
2260	127
2261	126
2262	127
2263	127
2264	128
2265	126
2266	125
2267	128
2268	127
2269	125
2270	126
2271	127
2272	127
2273	129
2274	127
2275	126
2276	128
2277	127
2278	128
2279	127
2280	126
2281	128
2282	127
2283	126
2284	127
2285	127
2286	128
2287	128
2288	124
2289	129
2290	125
2291	128
2292	130
2293	123
2294	126
2295	128
2296	127
2297	125
2298	124
2299	127
2300	127
2301	126
2302	126
2303	127
2304	127
2305	126
2306	127
2307	125
2308	128
2309	128
2310	125
2311	127
2312	126
2313	127
2314	126
2315	126
2316	126
2317	124
2318	127
2319	127
2320	126
2321	126
2322	127
2323	129
2324	126
2325	125
2326	127
2327	128
2328	127
2329	125
2330	126
2331	127
2332	127
2333	125
2334	125
2335	127
2336	127
2337	127
2338	126
2339	126
2340	127
2341	128
2342	127
2343	126
2344	126
2345	127
2346	126
2347	124
2348	125
2349	126
2350	126
2351	125
2352	124
2353	125
2354	126
2355	125
2356	124
2357	124
2358	126
2359	126
2360	125
2361	124
2362	125
2363	126
2364	125
2365	124
2366	125
2367	126
2368	126
2369	125
2370	125
2371	125
2372	126
2373	126
2374	125
2375	125
2376	126
2377	126
2378	125
2379	124
2380	125
2381	125
2382	125
2383	124
2384	125
2385	125
2386	126
2387	125
2388	124
2389	126
2390	126
2391	126
2392	125
2393	125
2394	126
2395	126
2396	125
2397	125
2398	125
2399	126
2400	126
2401	125
2402	125
2403	125
2404	126
2405	126
2406	125
2407	125
2408	126
2409	126
2410	125
2411	125
2412	126
2413	126
2414	125
2415	125
2416	125
2417	125
2418	125
2419	125
2420	125
2421	125
2422	125
2423	125
2424	124
2425	125
2426	125
2427	125
2428	125
2429	124
2430	126
2431	126
2432	124
2433	126
2434	125
2435	124
2436	125
2437	125
2438	125
2439	123
2440	124
2441	126
2442	124
2443	124
2444	125
2445	126
2446	125
2447	125
2448	125
2449	126
2450	126
2451	125
2452	126
2453	125
2454	126
2455	126
2456	126
2457	126
2458	125
2459	126
2460	126
2461	126
2462	126
2463	126
2464	126
2465	126
2466	125
2467	126
2468	126
2469	125
2470	125
2471	125
2472	126
2473	125
2474	125
2475	125
2476	126
2477	125
2478	125
2479	125
2480	125
2481	126
2482	126
2483	125
2484	125
2485	125
2486	125
2487	125
2488	125
2489	125
2490	125
2491	125
2492	125
2493	125
2494	126
2495	126
2496	126
2497	125
2498	126
2499	126
2500	126
2501	125
2502	126
2503	126
2504	126
2505	126
2506	126
2507	126
2508	126
2509	127
2510	126
2511	126
2512	126
2513	126
2514	127
2515	126
2516	126
2517	127
2518	126
2519	126
2520	127
2521	127
2522	126
2523	126
2524	126
2525	127
2526	127
2527	126
2528	126
2529	126
2530	126
2531	127
2532	126
2533	126
2534	126
2535	126
2536	127
2537	126
2538	126
2539	126
2540	126
2541	126
2542	127
2543	127
2544	127
2545	126
2546	126
2547	127
2548	127
2549	126
2550	126
2551	126
2552	126
2553	127
2554	127
2555	126
2556	126
2557	126
2558	127
2559	128
2560	127
2561	127
2562	127
2563	127
2564	127
2565	127
2566	127
2567	127
2568	127
2569	127
2570	127
2571	127
2572	126
2573	127
2574	127
2575	128
2576	127
2577	126
2578	127
2579	127
2580	127
2581	127
2582	127
2583	127
2584	126
2585	127
2586	127
2587	127
2588	126
2589	126
2590	126
2591	127
2592	127
2593	126
2594	126
2595	126
2596	126
2597	126
2598	126
2599	126
2600	126
2601	126
2602	126
2603	126
2604	126
2605	126
2606	125
2607	125
2608	126
2609	126
2610	125
2611	125
2612	126
2613	126
2614	126
2615	125
2616	126
2617	126
2618	126
2619	126
2620	125
2621	126
2622	126
2623	125
2624	126
2625	126
2626	126
2627	126
2628	126
2629	126
2630	127
2631	126
2632	126
2633	126
2634	126
2635	127
2636	127
2637	126
2638	126
2639	126
2640	127
2641	126
2642	125
2643	126
2644	126
2645	126
2646	126
2647	126
2648	127
2649	126
2650	126
2651	126
2652	126
2653	126
2654	126
2655	125
2656	125
2657	126
2658	126
2659	125
2660	126
2661	126
2662	125
2663	126
2664	126
2665	125
2666	125
2667	125
2668	125
2669	126
2670	126
2671	126
2672	125
2673	125
2674	126
2675	126
2676	126
2677	126
2678	125
2679	126
2680	127
2681	126
2682	126
2683	126
2684	126
2685	126
2686	126
2687	126
2688	126
2689	126
2690	126
2691	126
2692	126
2693	126
2694	126
2695	126
2696	127
2697	126
2698	126
2699	126
2700	126
2701	126
2702	127
2703	126
2704	125
2705	125
2706	126
2707	126
2708	125
2709	125
2710	125
2711	125
2712	125
2713	126
2714	125
2715	124
2716	125
2717	125
2718	125
2719	124
2720	124
2721	125
2722	124
2723	124
2724	125
2725	125
2726	124
2727	124
2728	125
2729	125
2730	124
2731	124
2732	124
2733	124
2734	125
2735	125
2736	124
2737	124
2738	124
2739	124
2740	124
2741	124
2742	124
2743	125
2744	124
2745	125
2746	125
2747	125
2748	125
2749	125
2750	126
2751	126
2752	125
2753	125
2754	125
2755	126
2756	125
2757	125
2758	125
2759	126
2760	125
2761	125
2762	125
2763	126
2764	125
2765	125
2766	125
2767	126
2768	126
2769	125
2770	125
2771	125
2772	125
2773	126
2774	125
2775	125
2776	125
2777	126
2778	126
2779	125
2780	125
2781	126
2782	126
2783	125
2784	125
2785	126
2786	126
2787	125
2788	125
2789	126
2790	126
2791	126
2792	125
2793	125
2794	126
2795	126
2796	126
2797	126
2798	126
2799	126
2800	126
2801	126
2802	126
2803	126
2804	126
2805	126
2806	126
2807	126
2808	126
2809	126
2810	126
2811	126
2812	126
2813	127
2814	126
2815	126
2816	127
2817	128
2818	127
2819	126
2820	126
2821	127
2822	127
2823	127
2824	127
2825	127
2826	127
2827	127
2828	128
2829	127
2830	127
2831	127
2832	127
2833	128
2834	127
2835	127
2836	127
2837	126
2838	126
2839	127
2840	127
2841	126
2842	126
2843	127
2844	127
2845	126
2846	126
2847	126
2848	126
2849	126
2850	127
2851	126
2852	125
2853	126
2854	126
2855	126
2856	126
2857	126
2858	126
2859	126
2860	126
2861	127
2862	126
2863	126
2864	126
2865	127
2866	127
2867	126
2868	126
2869	126
2870	126
2871	126
2872	127
2873	127
2874	126
2875	126
2876	127
2877	127
2878	127
2879	127
2880	126
2881	126
2882	127
2883	127
2884	127
2885	126
2886	126
2887	127
2888	128
2889	127
2890	127
2891	127
2892	127
2893	127
2894	127
2895	127
2896	127
2897	127
2898	127
2899	127
2900	127
2901	127
2902	127
2903	126
2904	127
2905	127
2906	127
2907	126
2908	126
2909	127
2910	127
2911	126
2912	126
2913	126
2914	126
2915	127
2916	126
2917	126
2918	126
2919	127
2920	126
2921	126
2922	126
2923	126
2924	126
2925	126
2926	126
2927	126
2928	126
2929	126
2930	126
2931	126
2932	126
2933	126
2934	126
2935	125
2936	126
2937	126
2938	126
2939	126
2940	126
2941	126
2942	126
2943	126
2944	126
2945	126
2946	126
2947	126
2948	126
2949	126
2950	126
2951	126
2952	126
2953	126
2954	127
2955	127
2956	126
2957	126
2958	126
2959	127
2960	127
2961	126
2962	126
2963	126
2964	127
2965	127
2966	126
2967	126
2968	126
2969	126
2970	126
2971	127
2972	127
2973	127
2974	127
2975	126
2976	126
2977	127
2978	127
2979	126
2980	126
2981	127
2982	127
2983	127
2984	127
2985	127
2986	127
2987	127
2988	127
2989	127
2990	127
2991	127
2992	127
2993	127
2994	127
2995	127
2996	127
2997	127
2998	127
2999	127
